айсорский	N	1) Assyrian Neo-Aramaic language, a Neo-Aramaic dialect of Modern Aramaic
айтишник	N	1) IT guy [colloquial]
айфон	N	1) iPhone
академик	N	1) academician, academic 2) graduate
академия	N	1) academy 2) college
акан	N	1) Akan
аканский	N	1) Akan
акант	N	1) acanthus [botany] 2) acanthus [architecture]
аканье	N	1) the standard reduced pronunciation of unstressedas(i.e.,or), as heard in Central Russian and Southern Russian and Belarusian. [phonology]
акация	N	1) acacia (shrub or tree) [botany]
аквамарин	N	1) aquamarine
аквапарк	N	1) aquapark
акварелист	N	1) watercolour painter, watercolourist
акварель	N	1) watercolor (a painting technique, paint or painting)
аквариум	N	1) aquarium
акватория	N	1) water area, waters, harbour water
акведук	N	1) aqueduct
аккаунт	N	1) account
акклиматизация	N	1) acclimatization
акклиматизирование	N	1) acclimatization
акколада	N	1) accolade
аккомодация	N	1) accommodation, adjustment (adjustment of the eye)
аккомпанемент	N	1) accompaniment [music]
аккомпанирование	N	1) accompany
аккорд	N	1) chord [music]
аккордеон	N	1) accordion
аккордеонист	N	1) (male) accordionist
аккордеонистка	N	1) female accordionist
аккредитация	N	1) accreditation
аккредитив	N	1) letter of credit, bill of credit, circular note [finance]
аккумулятор	N	1) accumulator, (car) battery
аккуратность	N	1) tidiness, neatness 2) exactness, accuracy
акмеизм	N	1) Acmeism
аконит	N	1) wolfsbane, aconite
акр	N	1) acre (unit of surface area)
акриламид	N	1) acrylamide [organic compound]
акробат	N	1) acrobat, tumbler
акробатизм	N	1) acrobatism
акробатика	N	1) acrobatics
акробатка	N	1) female acrobat, tumbler
акроним	N	1) acronym, initialism
акростих	N	1) acrostic
аксакал	N	1) aqsaqal or aksakal
аксамит	N	1) velvet, expensive silk fabric [archaic]
акселератор	N	1) accelerator
акселерометр	N	1) accelerometer
аксессуар	N	1) accessory
аксиома	N	1) axiom
аксолотль	N	1) axolotl
аксон	N	1) axon
акт	N	1) act 2) nude, painting of a nude person 3) receipt
актерам	N	1) [variant of актёрам]
актерами	N	1) [variant of актёрами]
актерах	N	1) [variant of актёрах]
актере	N	1) [variant of актёре]
актеров	N	1) [variant of актёров]
актером	N	1) [variant of актёром]
актеру	N	1) [variant of актёру]
актеры	N	1) [variant of актёры]
актив	N	1) functionaries, activists, the active members 2) assets, the credit side
активатор	N	1) activator [chemistry, biology, computing]
активация	N	1) activation
активизация	N	1) activation
активизм	N	1) activism
активист	N	1) activist, active worker
активная лексика	N	1) active vocabulary
активность	N	1) activity
активный залог	N	1) active voice
активный лексикон	N	1) active vocabulary
активный словарный запас	N	1) active vocabulary
актиний	N	1) actinium
актриса	N	1) actress
актуализация	N	1) update 2) actualization
актуальность	N	1) relevance, urgency, topicality
актуарий	N	1) actuary
актёр	N	1) actor, player, performer
акула	N	1) shark
акупунктура	N	1) acupuncture
акупунктурная точка	N	1) acupoint
акустика	N	1) acoustics (quality of a space for doing music)
акустическая гитара	N	1) acoustic guitar
акут	N	1) acute accent
акушер	N	1) accoucheur, obstetrician
акушер-гинеколог	N	1) obstetrician-gynaecologist
акушерка	N	1) midwife, obstetrician
акушерство	N	1) obstetrics, midwifery
акцент	N	1) ''(grammar)'' stress, accent 2) accent ''(foreign or local)'' 3) accent, emphasis, stress
акцентирование	N	1) accentuation
акцепт	N	1) acceptance [business, finance]
акцептант	N	1) acceptor
акцептор	N	1) acceptor, acceptor impurity [physics, chemistry] 2) scavenger [chemistry]
акцессия	N	1) accession [law, , politics, or, literary]
акциз	N	1) excise, excise tax
акционер	N	1) shareholder
акционерное общество	N	1) joint-stock company
акционирование	N	1) corporatization
акция	N	1) share, stock [finance] 2) action, move, demarche [politics, diplomacy] 3) promotion, campaign; special offer [marketing] 4) organized public event
алабама	N	1) Alabama
алалия	N	1) alalia
аламанн	N	1) [variant of алема́нн]
алан	N	1) Alan
алармизм	N	1) alarmism
алармист	N	1) alarmist
алармистка	N	1) alarmist
албан	N	1) Albanian
албанец	N	1) Albanian
албанка	N	1) Albanian girl, Albanian woman
албанский	N	1) Albanian language
алвири-видари	N	1) Alviri-Vidari
алгебра	N	1) algebra [mathematics]
алгебраическое уравнение	N	1) algebraic equation
алгонкин	N	1) Algonquin
алгоритм	N	1) algorithm
алебарда	N	1) halberd
алебастр	N	1) alabaster
алейкемия	N	1) leukemia
алеманн	N	1) member of the Alemanni tribe
алеут	N	1) Aleutian ''(person)''
алеутка	N	1) Aleut
алеутский	N	1) Aleut
алеф	N	1) aleph
алжирец	N	1) Algerian (citizen of Algeria or of Algiers)
алжирка	N	1) Algerian girlwoman (citizen of Algeria or of Algiers)
алиби	N	1) alibi (criminal legal defense)
алим	N	1) alim [Islam]
алименты	N	1) alimony, maintenance
алиф	N	1) aleph
алия	N	1) aliyah
алкалоид	N	1) alkaloid
алкан	N	1) alkane
алкаш	N	1) alcoholic [pejorative]
алкашня	N	1) alkies [collective, colloquial, derogatory]
алкин	N	1) alkyne (hydrocarbon containing at least one carbon-carbon triple bond) [chemistry]
алкоголизм	N	1) alcoholism (chronic disease) [disease]
алкоголик	N	1) alcoholic (a person addicted to alcohol)
алкоголь	N	1) ethanol, ethyl alcohol 2) alcohol 3) alcoholic beverage, alcoholic drink, booze
алкогольное отравление	N	1) alcohol poisoning
алконавт	N	1) alkie, drunkard [humorous]
аллатив	N	1) allative
аллативный падеж	N	1) allative case [grammar]
аллах	N	1) Allah
аллегория	N	1) allegory
аллель	N	1) allele
аллерген	N	1) allergen
аллергия	N	1) allergy
аллея	N	1) alley, path ''(in a park)''
аллигатор	N	1) alligator
аллилуйя	N	1) hallelujah [music]
аллитерация	N	1) alliteration
аллод	N	1) allodium
аллонж	N	1) allonge
аллотропия	N	1) allotropy
аллофон	N	1) allophone
аллюзия	N	1) allusion (indirect reference, hint)
аллюр	N	1) pace, gait
алмаз	N	1) diamond 2) glass cutter, glazier's diamond
алопеция	N	1) alopecia
алоэ	N	1) aloe [plant]
алпразолам	N	1) alprazolam
алтарь	N	1) altar
алунит	N	1) alunite
алфавит	N	1) alphabet 2) dictionary [dated]
алфавитный порядок	N	1) alphabetical order
алхимик	N	1) alchemist
алхимия	N	1) alchemy
алчность	N	1) greed, greediness, avidity, cupidity
алыча	N	1) cherry plum
альбаака	N	1) basil, sweet basil (''Ocimum basilicum'')
альбатрос	N	1) albatross
альбедо	N	1) albedo
альбинизм	N	1) albinism
альбинос	N	1) albino
альбиноска	N	1) female albino
альбом	N	1) album
альдегид	N	1) aldehyde (organic compound of the general formula ''R''·CHO) [chemistry]
альма-матер	N	1) alma mater
альманах	N	1) literary miscellany, anthology 2) almanac
альмандин	N	1) almandine
альпага	N	1) [variant of альпа́ка]
альпака	N	1) alpaca hair, textile
альпийская галка	N	1) alpine chough
альпийский рог	N	1) alphorn
альпинизм	N	1) mountaineering
альпинист	N	1) mountaineer
альт	N	1) alto ''(voice)'' 2) viola ''(stringed instrument)''
альтер эго	N	1) alter ego
альтернатива	N	1) alternative
альтернативная медицина	N	1) alternative medicine
альтиметр	N	1) altimeter
альтруизм	N	1) altruism
альтруист	N	1) altruist
альтруистка	N	1) altruist
альфа	N	1) alpha
альфа и омега	N	1) alpha and omega
альфа-лучи	N	1) alpha rays
альфа-самец	N	1) alpha male
альфа-спираль	N	1) alpha helix
альфа-частица	N	1) alpha particle
альфвеновская волна	N	1) Alfvén wave
альянс	N	1) alliance
алюминий	N	1) aluminium
амазонка	N	1) Amazon [mythology] 2) ''(equestrian)'' horsewoman 3) ''(dress)'' riding habit
аманат	N	1) amanaty, Native American hostages taken by Russian colonists. [historical, rare]
амарант	N	1) amaranth (herb) [botany]
амарантовый цвет	N	1) amaranth
амаретто	N	1) amaretto
амбар	N	1) barn, granary, warehouse, storehouse
амбивалентность	N	1) ambivalence
амбиграмма	N	1) ambigram
амбиция	N	1) self-conceit, pride, vanity, arrogance 2) ''(plural)'' pretensions, claims ( to ), ambitions 3) ambition
амблиопия	N	1) amblyopia
амбра	N	1) ambergris
амбразура	N	1) embrasure
амброзия	N	1) ambrosia ''(food of gods or delicious foods)'' 2) ambrosia, hogweed, ragweed, richweed
амвон	N	1) pulpit, ambo (''raised platform'')
аменорея	N	1) amenorrhoea
американец	N	1) American ''(citizen, resident)''
американизация	N	1) Americanisation
американизм	N	1) Americanism
американка	N	1) American woman ''(female citizen, resident)''
американка	N	1) а sort of high-wheeled sulky, first presented in Russia in 1889 by American sportsmen 2) free pyramid (American pyramid), a variant of billiards 3) a sort of jobbing press
американская индианка	N	1) American Indian
американская мечта	N	1) American Dream
американская негритянка	N	1) female Afro-American
американские горки	N	1) rollercoaster
американский бульдог	N	1) American Bulldog
американский индеец	N	1) American Indian
американский негр	N	1) Afro-American
американский футбол	N	1) American football
американский язык жестов	N	1) American Sign Language
америкомания	N	1) Americophilia
америкофилия	N	1) Americophilia [rare]
америкофобия	N	1) Americophobia
америций	N	1) americium
аметист	N	1) amethyst
амилаза	N	1) amylase
амин	N	1) amine [chemistry]
аминокислота	N	1) amino acid [organic chemistry, biochemistry]
амиодарон	N	1) amiodarone
амитриптилин	N	1) amitriptyline
аммиак	N	1) ammonia
амнезия	N	1) amnesia
амнистия	N	1) amnesty 2) free pardon, let-off 3) act of grace
амоксициллин	N	1) amoxicillin
амортизатор	N	1) shock absorber, cushion, dashpot
амортизация	N	1) depreciation, amortization (process of distributing asset cost) [economics] 2) shock absorption, cushioning 3) dampening [electronics] 4) buffer action
ампер	N	1) ampere
ампер-виток	N	1) ampere-turn
ампер-час	N	1) ampere-hour
амперметр	N	1) ammeter
амперсанд	N	1) ampersand
ампир	N	1) Empire style
амплитуда	N	1) amplitude (maximum absolute value)
амплитудная модуляция	N	1) amplitude modulation
амплуа	N	1) type, theatrical character, line, (figuratively) part, role
ампула	N	1) ampoule
ампутация	N	1) amputation
амслен	N	1) American Sign Language
амстердамец	N	1) Amsterdamer, resident of Amsterdam
амузия	N	1) amusia
амулет	N	1) amulet, charm
амуниция	N	1) military equipment, accouterments
